Biaya Karyawan (IDR),Pengeluaran Listrik (IDR),Pengeluaran Air (IDR),Biaya Kebersihan (IDR),Perawatan Elektronik (IDR),Total Pengeluaran Hotel (IDR),Pendapatan Hotel (IDR)
10339590.18,9686632.991,669048.0329,2117465.223,2032443.354,24845179.78,318677909.4
16367691.66,11391544.62,3727316.512,2320774.449,2964084.05,36771411.29,203839417.4
5215902.329,3378334.085,2921425.989,1379483.196,2705991.337,15601136.94,256825252.3
6741089.608,3729652.799,2789176.929,2177781.162,2891409.821,18329110.32,179150080.6
5690039.63,13465733.24,1594060.387,1220831.796,1356496.928,23327161.98,209358786.4
5610932.035,11499689.18,3851378.292,712662.4591,763939.1055,22438601.07,63010320.47
17831908.76,13715198.84,1257064.606,1934763.401,970867.1832,35709802.79,491698282.1
15554867.89,11622014.5,1354706.346,2930440.384,1751237.238,33213266.36,331159964.9
12112607.44,9360174.284,2573204.771,1000742.817,2483074.196,27529803.5,275317515.7
6467512.41,10157858.32,1788259.38,1436811.817,875384.1105,20725826.04,222671907.3
12374238.13,13447790.94,1613583.416,2054603.976,2149328.831,31639545.28,292718551.5
12102076.56,9103294.563,3403569.4,1670368.218,1308944.01,27588252.75,221047699.4
7598028.049,9853478.541,3429372.853,2545940.608,1353005.181,24779825.23,211958567.4
11507774.74,3190674.024,4210326.814,2309053.849,2154794.325,23372623.75,258775943.8
10977571.02,7634897.082,2379688.551,269061.8912,1667498.549,22928717.09,174192365.2
14237751.47,11029559.57,828882.9096,2995421.578,2530083.233,31621698.76,131022455
14526404.76,4793197.776,1731498.732,2281967.116,889796.2742,24222864.66,300472654.2
5679560.147,3831558.527,4910024.584,2605319.617,2474870.674,19501333.55,429244446.3
10619189.22,5393575.315,3183163.589,1988473.365,660588.1201,21844989.61,118772680
14387898.74,4381008.792,3693816.882,2583226.871,985134.7006,26031085.98,64730453.27
12547043.88,4008776.919,533110.2333,425910.6273,2140374.286,19655215.94,161065285.3
17847347.62,6947911.8,2831925.795,1108439.723,2637314.141,31372939.08,490874289.6
14880404.47,13709739.19,668878.9589,2641620.736,1131699.069,33032342.43,422941133.2
7444016.406,8098835.054,3061535.954,684800.1127,1317979.015,20607166.54,318139724.1
6058531.211,3630885.331,4643468.823,326902.0859,1842801.871,16502589.32,468162011.9
14636289.17,2077603.371,4857886.087,2385544.926,1028932.016,24986255.57,250375602.6
5397669.658,10746186.03,2932487.039,2522909.851,2527890.654,24127143.23,492476271.2
13786633.72,6359182.702,2561921.624,571691.4328,2434091.613,25713521.09,183335920.3
19103453.62,12505633.25,4752576.924,2577603.35,863229.2799,39802496.43,158137587.3
13632112.67,10233150.76,3531244.244,2091626.607,1659574.33,31147708.61,337121690.5
10822548.89,12147380.31,792046.7579,1608239.781,2437069.417,27807285.16,220169285.6
14649323.28,4807244.552,2595765.1,2507725.559,1343323.828,25903382.31,331864493.9
11873793.36,10693024.91,1581102.583,1315822.823,2082767.057,27546510.73,187247983.2
13184251.84,4696867.786,2614119.447,662582.473,625532.8036,21783354.35,328063215.6
19121972.13,14146958.71,2549595.074,926072.7622,2021721.901,38766320.58,174085817.3
10791539.57,9909239.941,3119651.613,1564975.653,881632.45,26267039.22,72937430.97
19417858.46,5543165.202,2105467.207,1640859.299,2576458.313,31283808.48,460461155.9
18580259.63,4773166.072,1239217.023,2436184.397,1388623.659,28417450.78,447442340.8
7936867.022,3672972.191,2766737.456,2394922.899,1203884.657,17975384.22,486859167.2
6040419.513,10724973.42,4235912.98,1785963.016,2602222.442,25389491.37,372437229.3
6511670.021,4062018.582,3488055.026,2364277.902,625360.0577,17051381.59,357224530
5273327.385,9334245.723,2022655.397,656143.0291,1491521.998,18777893.53,301551381.5
6416644.411,4704890.377,4709853.602,245187.1286,1425008.851,17501584.37,106674087.4
15245101.6,10267565.23,4604934.071,2633538.086,1212000.936,33963139.92,135155889.9
6067829.727,12409156.2,1442067.797,319108.0319,2779385.83,23017547.59,180261359.9
9784634.454,11892353.4,677379.133,815396.4463,2377320.984,25547084.42,450570363.2
17673129.66,11651918.63,3835889.188,2116424.954,659807.9105,35937170.35,127836286.1
5349079.036,3628113.68,4224246.176,1287399.019,2286718.624,16775556.53,465292928.5
17217027.24,2237389.258,4855390.547,2641310.513,1818247.833,28769365.39,285253579.9
9227821.622,10785283.6,4504263.773,964141.4045,2752169.736,28233680.13,372006336
6772472.414,6156860.993,3202406.457,134426.9053,1282364.043,17548530.81,99610019.01
15451057.48,7052847.17,2885235.526,971901.3576,1935404.999,28296446.53,171065096.9
14434142.7,1436087.299,625284.7307,1776417.643,1751888.187,20023820.56,481333373.7
18162080.2,4634070.29,1609954.011,1190221.289,1723902.266,27320228.06,169767476.1
16026065.66,1471469.654,2568266.383,1651130.992,1640263.499,23357196.18,183434774.2
17052213.96,13308600.82,3328267.55,2642134.545,1014073.689,37345290.56,138918823.2
9230518.589,4407553.565,3007633.25,2746206.657,2389274.806,21781186.87,108083149.4
7661593.157,8802720.374,3841861.954,871324.7875,1628340.082,22805840.35,154965938.7
16259221.27,1545710.489,1758951.189,1440207.372,2896290.688,23900381.01,339047101.4
17102521.09,10335863.48,3042286.734,1692517.644,1152021.068,33325210.01,254915480.1
19857577.13,5522382.841,896640.0953,2852426.125,2206859.599,31335885.79,299190126.4
11189265.15,13570868.62,2361494.856,2995990.226,2851792.699,32969411.55,105064172.9
10580271.29,13433654.65,3875723.748,782681.0216,2158645.808,30830976.51,410952401.2
16646194.41,5554068.657,3620303.84,2208241.627,2678182.269,30706990.8,402842615.3
10112053.1,13613452.54,4957892.317,1196290.08,2568702.399,32448390.44,59715460.01
18961359.88,14946207.43,1750510.067,123513.771,1400294.289,37181885.44,222581792.5
17876191.28,12555819.3,2741851.846,126832.3151,2000309.85,35301004.59,80946770.89
11434910.41,12828198.87,1982886.862,1435641.422,890653.3495,28572290.91,406447600.7
16263066.02,4486122.306,2482714.013,1516171.248,1838814.707,26586888.29,381771357.4
16318143.11,9073833.584,4356275.584,165452.1201,1076054.93,30989759.33,455894642.4
6546858.033,1941582.796,3578940.838,2092089.509,2359342.037,16518813.21,156381781.5
18538293.6,2328851.116,4470985.361,952609.8269,1820146.055,28110885.96,255333147.4
12578785.59,14984496.57,1415799.987,1723689.994,1528068.407,32230840.54,133019544.7
17396861.99,5572949.492,4430125.03,972665.3122,1171992.74,29544594.57,217055720.5
9800744.015,11474574.77,768930.2338,584689.5131,2996746.205,25625684.74,285009463.2
18432848.43,12293310.74,4498696.762,1280803.842,679276.3022,37184936.08,73998855.43
10838025.18,13012325.79,1980832.008,773592.7579,608901.7014,27213677.44,371691684.8
5162564.772,14966796.16,1915644.35,1650922.833,1043143.501,24739071.62,294482012.2
18580729.65,4380950.794,2804398.595,676602.7378,2927681.147,29370362.92,423031557.7
6369300.152,1564911.576,4733105.845,1574377.332,2948095.421,17189790.33,172301225.5
9789704.564,6756681.252,715016.1411,556397.6931,2137319.337,19955118.99,456494497.4
19250929.51,2821129.378,2085039.388,2045826.658,2700266.668,28903191.6,499412413.9
19259107.2,1313962.448,4354573.949,2286419.285,1034904.327,28248967.21,463684297.3
13601568.32,6045975.58,2282245.148,420143.2793,2930105.235,25280037.57,400051614.1
14477558.18,11972335.52,1396206.039,1456626.995,856962.1253,30159688.86,415565961.3
11726682.83,8926529.677,2411573.816,305527.9319,752812.9705,24123127.23,308184909.1
9398161.575,5378891.849,2234986.257,1834729.092,780528.8481,19627297.62,135569238.3
9929968.181,10160788.08,4619372.907,866772.464,1932819.808,27509721.44,354668308.3
15087776.84,4248254.524,3928704.691,1630110.925,2452436.002,27347282.98,370738850.9
16285617.94,1201340.245,2773020.001,1600636.927,1416667.945,23277283.06,493423313.1
16873685.66,11700947.41,4947667.55,2780627.604,2944739.969,39247668.19,293585592.3
16844272.14,9732403.188,2593748.891,1692341.345,1586050.345,32448815.91,172116056.8
6368091.546,11672236.74,762070.2387,1790695.591,876121.3769,21469215.5,357652634.8
12416304.57,1545132.234,1680234.448,1264794.065,1664916.87,18571382.19,490719118.8
5863381.4,12719674.79,2462317.161,2852330.849,2197592.914,26095297.11,129746258.7
13242933.23,9673366.801,1206061.809,2353839.137,2580564.451,29056765.43,196699063.3
11622957.52,8887534.91,4764043.068,927675.3419,1646920.725,27849131.57,293846429.2
18315562.74,9744596.674,3950820.04,2548207.799,1984017.065,36543204.32,126596585.7
10263725.19,13102065.46,1707292.402,1353949.445,1168361.78,27595394.27,59999287.78
6756005.246,9217111.092,3158620.401,2503134.716,2114791.316,23749662.77,201642405.1
7144875.231,9133305.318,3746521.207,2486375.398,2964929.86,25476007.01,439416860.7
16422659.48,14869508.2,4735755.18,647723.5416,622633.9315,37298280.33,69560779.7
14273270.95,11594222.34,4467359.071,2133309.281,2716326.677,35184488.32,243018076.6
6516840.142,7192113.276,2818365.018,942864.611,1905706.257,19375889.3,392990347.8
6261602.092,10903558,3985936.789,962728.743,1130246.649,23244072.27,478932168.6
15514536.97,6449226.604,3029651.392,959409.423,2887224.275,28840048.67,493463929.6
6091445.095,4204256.475,2987167.505,2204147.918,1708385.758,17195402.75,239886221.3
17327900.89,9355926.276,1016338.813,766495.5212,1329225.629,29795887.13,477672932.5
15593633.41,13994549.37,1067619.461,102626.9222,953744.0707,31712173.23,65938537.98
6220231.71,14007953.28,2882901.268,2174186.875,1111130.526,26396403.66,385662622.1
6272565.711,5786673.893,1709876.952,596435.7571,2582122.604,16947674.92,339235715.6
19799593.68,8387484.527,594666.0611,402998.9464,2036025.023,31220768.24,162284835.9
10614061.94,3962902.58,3752776.418,788796.7497,2783114.049,21901651.73,278293325.3
10559632.21,14938835.53,646189.6851,1201711.515,1079921.13,28426290.07,108299182
17191993.51,14735650.71,3178745.785,1480128.35,802846.4346,37389364.79,442218717.9
19208728.66,10093125.02,2926372.074,229253.1181,515218.8274,32972697.7,211054138.5
19790015.96,12261796.84,4859666.108,2914662.665,1769655.094,41595796.66,331720011.7
16300672.78,11011402.26,2678959.127,2176582.855,2995767.326,35163384.34,121449328.8
10643893.78,9304215.067,786206.4637,1037262.789,2237413.172,24008991.27,142774180.1
6252510.75,1746871.958,2982595.855,1024222.046,1270986.48,13277187.09,496380366.9
16657203.74,7366700.796,4284932.768,1400773.393,2692146.458,32401757.15,388888877.5
13376063.75,10447008.23,4985821.779,1916109.986,2454305.665,33179309.41,482887341.4
11363330.14,10485442.59,2436544.282,524481.8931,538537.9152,25348336.82,183133024.3
18595315.78,6223716.658,1941344.341,647896.4599,2542151.201,29950424.44,124053294.5
6667962.235,14183687.81,4579939.836,2592360.29,1251316.893,29275267.07,276380808.6
12389376.56,3342998.451,1360589.581,843139.2793,874183.6615,18810287.54,272600727
5170304.672,8005032.247,3269430.118,1202565.494,1065827.099,18713159.63,128725931.2
12029909.63,10672375.67,2325714.909,2626688.368,1671449.511,29326138.09,379948806.3
5844549.135,10759901.28,684870.6423,2023128.705,1562169.818,20874619.58,212799890.5
6782268.744,10080945.39,2062798.134,1090964.45,1222218.248,21239194.97,133864353.9
6762893.702,4854034.988,1693528.351,2082728.683,930545.8055,16323731.53,199392527.5
14738154.53,3186891.962,3587410.193,157081.3246,2405576.974,24075114.98,303646414.8
16190673.19,9903164.576,4769557.24,2233363.714,2975274.459,36072033.18,376911919.5
13750531.48,9390229.626,1706212.343,1512346.517,2444478.951,28803798.91,266850898.7
19432588.23,3510984.144,4151596.726,2458228.227,1239842.419,30793239.74,286517745.4
10623058.69,10871948.04,749119.1762,2868449.191,1112022.404,26224597.5,112525671.2
9285681.294,7372407.884,2921544.545,2784786.794,1044164.69,23408585.21,461610916.1
18028986.92,10348648.28,817475.2867,2736868.626,841737.6862,32773716.8,467925889.1
8353937.578,12723139.12,4703148.46,1585292.872,1878326.374,29243844.4,357541965.7
19448338.09,3376198,3948580.763,1144412.131,2013500.93,29931029.92,57934134.02
5182317.12,1268028.152,3460774.6,1448602.442,2263756.652,13623478.97,291683397.2
19548182.4,11907436.21,4207533.717,2100698.41,2200533.427,39964384.16,333148537.4
5647398.679,9535763.952,3413839.08,2663593.553,1230833.278,22491428.54,497594400.3
18367146.71,10794953.97,4860249.787,700260.2787,1325777.513,36048388.26,498230129.8
12915516.64,12734169.65,3712810.765,2762760.16,2203786.339,34329043.55,435925055.9
19894471.94,12239353.09,4660963.743,2464022.673,1373619.102,40632430.55,78723946.41
6106948.471,14452882.06,2827093.514,2938682.444,1031557.974,27357164.46,478974375.9
13307814.27,8503091.104,1026789.858,2652730.143,1435840.384,26926265.76,325697561.2
19539538.03,7838938.857,2876799.746,911818.2561,1180210.394,32347305.29,410399046.7
12846467.66,6626420.798,1070927.726,407272.1429,720781.803,21671870.13,233236782.4
14440979.57,3151674.6,3166220.656,425499.1088,2575347.256,23759721.19,193851262.1
15436230.33,9016501.26,2671218.772,944547.6239,2632778.473,30701276.46,258459865.5
11818115.97,4878175.341,3301589.29,1881132.8,1049375.75,22928389.15,116093530.8
14413371.2,13898305.17,545211.4147,2432528.946,661930.4988,31951347.23,210679762.4
13764714.68,9164671.26,1376782.212,2707825.89,2347068.593,29361062.63,435927874.9
18517370.16,9299762.527,2710986.944,1908884.815,1028821.565,33465826.01,67077718.82
5681695.705,5968945.252,4777266.027,116330.807,1483588.724,18027826.52,117895121.1
9214447.844,1727850.928,2226240.682,640318.6519,660338.1306,14469196.24,106302271.8
19256172.26,1444412.715,2409674.117,389205.9912,1065673.962,24565139.05,231383994.2
18353956.76,6926692.018,3716132.401,1153640.979,2482255.696,32632677.85,498644105.4
11834851.29,2183915.293,3217067.408,1553917.882,2510991.117,21300742.99,128011068.6
14301988.97,9495857.378,1845167.675,225851.8179,1017712.062,26886577.9,115467192.3
9160717.745,13333622.08,2348673.78,1110586.13,1339784.613,27293384.35,461775078.4
7821817.396,13360807.43,1479649.095,619621.0564,835596.0477,24117491.03,446922732.6
11955476.07,10226635.74,4847096.566,1976503.482,685431.5757,29691143.44,64508166.5
10300283.42,3957245.641,1087854.717,1446389.871,2980429.286,19772202.94,388267682.1
13754841.68,13081955.64,2173265.531,1536421.176,2138984.878,32685468.9,344959565.7
6166019.554,13405308.09,616275.375,1340306.185,1855241.273,23383150.48,395483364.4
19615922.11,3753150.189,1498007.714,2872457.16,2413746.251,30153283.43,272526104.7
19793161.17,11323965.2,4012120.123,722731.8629,2600192.899,38452171.25,496120648.3
15472425.71,5011273.685,1405288.545,1598326.354,2516786.92,26004101.21,69731158.42
13041445.5,12236964.37,860285.3114,2234450.368,541348.6232,28914494.17,155467213.9
9642914.244,14961330.6,2635039.309,1714848.798,967019.7455,29921152.7,228445694.1
17206925.3,1420364.075,544861.5563,2794160.569,2137263.255,24103574.75,252400073.7
15270967.59,13563122.12,881447.6949,1196108.231,1439398.37,32351044.01,464615331.2
7439254.09,9716827.47,4134316.413,1444659.837,2956206.628,25691264.44,302001963.8
18663907.77,14627356.67,3971630.052,356714.7141,2163511.982,39783121.18,70299947.98
17338058.64,7510133.245,4618124.692,1866097.422,2891372.272,34223786.27,233538333.5
19246998.7,12863431.03,4345319.462,935814.7085,1003616.204,38395180.1,237420685.6
15885792.63,1873516.96,3574290.035,564896.2146,2659892.57,24558388.41,484470922.3
14201227.94,5693906.701,735497.8579,1679140.749,1303380.765,23613154.01,319638691
11273645.54,1938231.529,4022818.781,1643699.764,2973912.021,21852307.64,336042982
18990927.25,14654803.87,4304798.649,320027.7595,894221.6802,39164779.21,370963864.1
17990958.34,12437634.7,4095869.656,2124824.815,1790849.547,38440137.06,396517692.1
5678280.052,12935663.9,2788155.659,1908939.353,2482111.335,25793150.3,335772981.6
5395504.617,14131513.24,1548058.274,648150.12,1581606.202,23304832.45,156737458
10646950.5,2191448.806,4303984.891,1461361.1,1670210.15,20273955.45,443320661.5
17158299.96,6398366.295,3772232.644,2188936.458,2965889.489,32483724.85,379453910.2
19809141.94,1994488.447,4913425.285,1635363.648,1563270.376,29915689.69,383841718.3
7256253.367,3951103.422,1200616.69,1246918.321,2010180.251,15665072.05,498450532.7
13911960.73,4211120.879,1515490.624,1034781.528,636349.1517,21309702.91,411136940.7
10713362.85,7567500.955,1453091.674,1870142.213,2605525.201,24209622.89,423118131.4
19548715.97,4759870.344,4066428.954,2823415.225,2120420.122,33318850.61,478132482.1
17631783.85,2413693.495,1341082.834,2048060.037,1510050.257,24944670.47,118010299.9
17574930.57,3344875.247,799969.2342,316763.1205,540423.8499,22576962.02,273977319.4
12030397.4,3061857.89,4993523.63,1435986.423,1979172.051,23500937.39,311255160.6
11222292.54,14623075.17,611677.4515,2683389.981,531644.5712,29672079.71,198174078.2
9101106.079,11630095.1,4258598.271,373941.0348,503009.0348,25866749.52,427731504.8
5845632.45,14548660.51,2144150.787,2967739.565,2040246.405,27546429.72,393088829.7
17970835.64,7156366.811,4287269.569,2852301.242,972542.6683,33239315.93,374397383.5
17193515.14,4897158.743,2995792.21,326995.9941,979718.8743,26393180.96,498717247.9
19995765.1,12176104.76,4557340.533,2806898.629,2133178.915,41669287.94,166721618
19949552.56,5567554.853,4667868.439,1153084.512,634242.9698,31972303.33,380955763.3
13331475.58,5191367.232,540941.8158,2549656.585,1283513.904,22896955.12,298132013.7
16534811.23,4255083.891,839354.792,1313311.679,873579.7554,23816141.35,190845132.1
19171485.95,2815505.695,1626614.283,1378479.827,1950440.924,26942526.68,122264091.8
17744710.86,4590482.854,3511919.374,1939304.964,2154412.887,29940830.94,453147726.7
8710221.526,5974476.479,4497224.884,2345984.516,2302839.634,23830747.04,317954967.2
11758162.03,10435918.91,2569738.781,197988.5377,1138078.042,26099886.3,421220226.9
